🔍 Verificando videos antes del entrenamiento...
📂 Directorio de videos: /content/drive/MyDrive/LSB_TAD/data/videos
✅ Directorio encontrado
📹 Videos encontrados: 1448

📋 Verificando cada video:
  ✅ REPASO.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ DIVIDIR.mp4: 92 frames, 1280x720, 30.0 fps
  ✅ TAREA.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ FRASE.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ PALABRA.mp4: 73 frames, 1280x720, 30.0 fps
  ✅ PROGRAMA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ RESTAR.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ TOTAL.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ CURSO.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ SUMAR.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ PÁGINA.mp4: 94 frames, 1280x720, 30.0 fps
  ✅ LIBRETA.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ APROBADO.mp4: 61 frames, 1280x720, 30.0 fps
  ✅ VOCABULARIO.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ PARTICULAR.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ CAPITULO.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ CLASE.mp4: 81 frames, 1280x720, 30.0 fps
  ✅ TEMA.mp4: 59 frames, 1280x720, 30.0 fps
  ✅ APLAZADO.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ ESCUELA.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ LISTA.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ FISCAL.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ ORACIÓN.mp4: 94 frames, 1280x720, 30.0 fps
  ✅ DICCIONARIO.mp4: 73 frames, 1280x720, 30.0 fps
  ✅ OPORTUNIDAD.mp4: 87 frames, 1920x1080, 30.0 fps
  ✅ OBJETIVO.mp4: 93 frames, 1920x1080, 30.0 fps
  ✅ SUERTE.mp4: 71 frames, 1920x1080, 30.0 fps
  ✅ PLAZO.mp4: 110 frames, 1920x1080, 30.0 fps
  ✅ INTERESANTE.mp4: 102 frames, 1920x1080, 30.0 fps
  ✅ CONTINUAR.mp4: 101 frames, 1920x1080, 30.0 fps
  ✅ DEUDA.mp4: 84 frames, 1920x1080, 30.0 fps
  ✅ CASTIGAR.mp4: 77 frames, 1920x1080, 30.0 fps
  ✅ FACTURA.mp4: 73 frames, 1920x1080, 30.0 fps
  ✅ PROPUESTA.mp4: 84 frames, 1920x1080, 30.0 fps
  ✅ OPINAR.mp4: 79 frames, 1920x1080, 30.0 fps
  ✅ FERIADO.mp4: 97 frames, 1920x1080, 30.0 fps
  ✅ AVANZAR.mp4: 86 frames, 1920x1080, 30.0 fps
  ✅ PARTICIPAR.mp4: 92 frames, 1920x1080, 30.0 fps
  ✅ AGRADECER.mp4: 108 frames, 1920x1080, 30.0 fps
  ✅ GENERAL_I.mp4: 68 frames, 1920x1080, 30.0 fps
  ✅ PEGAR.mp4: 79 frames, 1920x1080, 30.0 fps
  ✅ HACER.mp4: 66 frames, 1920x1080, 30.0 fps
  ✅ RARO.mp4: 91 frames, 1920x1080, 30.0 fps
  ✅ DIFERENTE.mp4: 76 frames, 1920x1080, 30.0 fps
  ✅ PROHIBIDO.mp4: 82 frames, 1920x1080, 30.0 fps
  ✅ ACTIVIDADES.mp4: 70 frames, 1920x1080, 30.0 fps
  ✅ CRÉDITO.mp4: 105 frames, 1920x1080, 30.0 fps
  ✅ INTERÉS.mp4: 98 frames, 1920x1080, 30.0 fps
  ✅ TACAÑO.mp4: 85 frames, 1920x1080, 30.0 fps
  ✅ TENDER_LA_CAMA.mp4: 111 frames, 1280x720, 30.0 fps
  ✅ LAVAR_ROPA.mp4: 98 frames, 1280x720, 30.0 fps
  ✅ PLANCHA_PARA_ROPA.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ PIJAMA.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ CEPILLO_PARA_CABELLO.mp4: 119 frames, 1280x720, 30.0 fps
  ✅ PEINE.mp4: 109 frames, 1280x720, 30.0 fps
  ✅ CHAMPÚ.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ LAVAR_LOS_PLATOS.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ PAPEL_HIGIÉNICO.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ DESODORANTE.mp4: 100 frames, 1280x720, 30.0 fps
  ✅ BAÑARSE.mp4: 75 frames, 1280x720, 30.0 fps
  ✅ ESCOBA.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ CEPILLO_DENTAL.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ LAVARSE_LA_CARA.mp4: 94 frames, 1280x720, 30.0 fps
  ✅ LLAVE.mp4: 75 frames, 1280x720, 30.0 fps
  ✅ ESPEJO.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ LAVADORA.mp4: 64 frames, 1280x720, 30.0 fps
  ✅ BASURERO.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ JABONCILLO.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ TOALLA_PARA_CARA.mp4: 99 frames, 1280x720, 30.0 fps
  ✅ DENTRÍFICO.mp4: 112 frames, 1280x720, 30.0 fps
  ✅ LAVARSE_LAS_MANOS.mp4: 56 frames, 1280x720, 30.0 fps
  ✅ QUINIENTOS_UNO.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ DOS_MIL.mp4: 69 frames, 1280x720, 30.0 fps
  ✅ QUINIENTOS_DIEZ.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ UN_MIL_CIEN.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ SEISCIENTOS.mp4: 63 frames, 1280x720, 30.0 fps
  ✅ UN_MIL_UNO.mp4: 95 frames, 1280x720, 30.0 fps
  ✅ NUEVE_MIL.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ DIEZ_MIL.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ SETECIENTOS.mp4: 68 frames, 1280x720, 30.0 fps
  ✅ CUATRO_MIL.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ UN_MIL.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ QUINIENTOS.mp4: 64 frames, 1280x720, 30.0 fps
  ✅ UN_MIL_DIEZ.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ CIEN_MIL.mp4: 100 frames, 1280x720, 30.0 fps
  ✅ CONCUBINO.mp4: 122 frames, 1280x720, 30.0 fps
  ✅ BODA.mp4: 116 frames, 1280x720, 30.0 fps
  ✅ ESTADO_CIVIL.mp4: 116 frames, 1280x720, 30.0 fps
  ✅ SEPARADOS.mp4: 75 frames, 1280x720, 30.0 fps
  ✅ PARIENTE.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ MATRIMONIO.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ VIUDO.mp4: 117 frames, 1280x720, 30.0 fps
  ✅ AMANTE.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ CASADO.mp4: 88 frames, 1280x720, 30.0 fps
  ✅ SOLTERO.mp4: 113 frames, 1280x720, 30.0 fps
  ✅ CONCUBINA.mp4: 113 frames, 1280x720, 30.0 fps
  ✅ DIVORCIO.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ CASADA.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ SOLTERA.mp4: 105 frames, 1280x720, 30.0 fps
  ✅ VIUDA.mp4: 117 frames, 1280x720, 30.0 fps
  ✅ ESQUIAR.mp4: 138 frames, 1280x720, 30.0 fps
  ✅ OLIMPIADAS.mp4: 98 frames, 1280x720, 30.0 fps
  ✅ TENIS.mp4: 128 frames, 1280x720, 30.0 fps
  ✅ RAQUETBOL.mp4: 131 frames, 1280x720, 30.0 fps
  ✅ CICLISMO.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ NATACIÓN.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ SELECCIÓN.mp4: 137 frames, 1280x720, 30.0 fps
  ✅ BOXEO.mp4: 120 frames, 1280x720, 30.0 fps
  ✅ TARJETA_AMARILLA.mp4: 120 frames, 1280x720, 30.0 fps
  ✅ GOLF.mp4: 116 frames, 1280x720, 30.0 fps
  ✅ BÁSQUET.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ COMPETENCIA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ VOLIBOL.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ EJERCICIOS.mp4: 92 frames, 1280x720, 30.0 fps
  ✅ TARJETA_ROJA.mp4: 104 frames, 1280x720, 30.0 fps
  ✅ CARRERA.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ BÉISBOL.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ FÚTBOL.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ BILLAR.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ DESAFÍO.mp4: 95 frames, 1280x720, 30.0 fps
  ✅ CUMPLEAÑOS.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ FIESTA.mp4: 65 frames, 1280x720, 30.0 fps
  ✅ DISFRUTAR.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ SORPRESA.mp4: 65 frames, 1280x720, 30.0 fps
  ✅ GRACIOSO.mp4: 75 frames, 1280x720, 30.0 fps
  ✅ JUGUETES.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ PIÑATA.mp4: 82 frames, 1280x720, 30.0 fps
  ✅ TORTA.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ DIVERTIR.mp4: 65 frames, 1280x720, 30.0 fps
  ✅ GLOBO.mp4: 71 frames, 1280x720, 30.0 fps
  ✅ FELICIDADES.mp4: 92 frames, 1280x720, 30.0 fps
  ✅ CHISTE.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ DULCES.mp4: 63 frames, 1280x720, 30.0 fps
  ✅ BESO.mp4: 64 frames, 1280x720, 30.0 fps
  ✅ CARAMELOS.mp4: 60 frames, 1280x720, 30.0 fps
  ✅ PAYASO.mp4: 68 frames, 1280x720, 30.0 fps
  ✅ FOTOS.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ REGALAR.mp4: 65 frames, 1280x720, 30.0 fps
  ✅ INVITAR.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ MOSTRAR.mp4: 72 frames, 1280x720, 30.0 fps
  ✅ VIDEO.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ FILMAR.mp4: 99 frames, 1280x720, 30.0 fps
  ✅ VELA.mp4: 78 frames, 1280x720, 30.0 fps
  ✅ EMOCIÓN.mp4: 62 frames, 1280x720, 30.0 fps
  ✅ DESEAR.mp4: 55 frames, 1280x720, 30.0 fps
  ✅ CLARO.mp4: 81 frames, 1280x720, 30.0 fps
  ✅ OSCURO.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ DISMINUIR.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ TRAER.mp4: 62 frames, 1280x720, 30.0 fps
  ✅ AUMENTAR.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ LLEVAR.mp4: 66 frames, 1280x720, 30.0 fps
  ✅ MIEDO.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ VALIENTE.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ IZQUIERDO.mp4: 54 frames, 1280x720, 30.0 fps
  ✅ FÁCIL.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ DIFÍCIL.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ GUERRA.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ PAZ.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ DERECHO.mp4: 66 frames, 1280x720, 30.0 fps
  ✅ POSIBLE.mp4: 73 frames, 1280x720, 30.0 fps
  ✅ IMPOSIBLE.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ ENVIAR.mp4: 77 frames, 1920x1080, 30.0 fps
  ✅ ACEPTAR.mp4: 77 frames, 1920x1080, 30.0 fps
  ✅ MATAR.mp4: 73 frames, 1920x1080, 30.0 fps
  ✅ CANTAR.mp4: 71 frames, 1920x1080, 30.0 fps
  ✅ AMENAZAR.mp4: 85 frames, 1920x1080, 30.0 fps
  ✅ RESPETAR.mp4: 72 frames, 1920x1080, 30.0 fps
  ✅ SABER.mp4: 104 frames, 1920x1080, 30.0 fps
  ✅ RECHAZAR.mp4: 67 frames, 1920x1080, 30.0 fps
  ✅ NO_SABER.mp4: 84 frames, 1920x1080, 30.0 fps
  ✅ RECOGER.mp4: 93 frames, 1920x1080, 30.0 fps
  ✅ CREATED.mp4: 12 frames, 1920x1080, 30.0 fps
  ✅ AVISAR.mp4: 106 frames, 1920x1080, 30.0 fps
  ✅ ACOMPAÑAR.mp4: 106 frames, 1920x1080, 30.0 fps
  ✅ PROTEGER.mp4: 93 frames, 1920x1080, 30.0 fps
  ✅ REÍR.mp4: 77 frames, 1920x1080, 30.0 fps
  ✅ JUEZ.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ ESTAR_DE_ACUERDO.mp4: 103 frames, 1280x720, 30.0 fps
  ✅ NO_ESTAR_DE_ACUERDO.mp4: 127 frames, 1280x720, 30.0 fps
  ✅ ACUERDO_SOCIAL.mp4: 123 frames, 1280x720, 30.0 fps
  ✅ COORDINADOR.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ MINISTRO.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ INDÍGENA.mp4: 122 frames, 1280x720, 30.0 fps
  ✅ BLOQUEO.mp4: 100 frames, 1280x720, 30.0 fps
  ✅ INTERNACIONAL.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ DEPARTAMENTAL.mp4: 123 frames, 1280x720, 30.0 fps
  ✅ JUSTICIA.mp4: 105 frames, 1280x720, 30.0 fps
  ✅ COCA.mp4: 83 frames, 1280x720, 30.0 fps
  ✅ PROYECTO.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ JUICIO.mp4: 89 frames, 1280x720, 30.0 fps
  ✅ NOTICIAS.mp4: 94 frames, 1280x720, 30.0 fps
  ✅ JURAR.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ IMPUESTO.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ INVESTIGACIÓN.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ PRESIDENTE.mp4: 73 frames, 1280x720, 30.0 fps
  ✅ MUNICIPAL.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ ALCALDIA.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ COCALERO.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ ESTATUTO.mp4: 86 frames, 1280x720, 30.0 fps
  ✅ REGLAMENTO.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ CONTRA.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ GOBIERNO.mp4: 84 frames, 1280x720, 30.0 fps
  ✅ VICE_PRESIDENTE.mp4: 88 frames, 1280x720, 30.0 fps
  ✅ POLÉTICA_I.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ NACIONAL.mp4: 96 frames, 1280x720, 30.0 fps
  ✅ LEY.mp4: 90 frames, 1280x720, 30.0 fps
  ✅ CHARQUE.mp4: 134 frames, 1280x720, 30.0 fps
  ✅ PLANCHITA.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ TALLARIN.mp4: 125 frames, 1280x720, 30.0 fps
  ✅ SILPANCHO.mp4: 91 frames, 1280x720, 30.0 fps
  ✅ POLLO_AL_HORNO.mp4: 114 frames, 1280x720, 30.0 fps
  ✅ CHICHARRÓN.mp4: 128 frames, 1280x720, 30.0 fps
  ✅ LECHÓN.mp4: 118 frames, 1280x720, 30.0 fps
  ✅ PARRILLADA.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ SAICE.mp4: 76 frames, 1280x720, 30.0 fps
  ✅ CHAIRO.mp4: 108 frames, 1280x720, 30.0 fps
  ✅ ENSALADA.mp4: 81 frames, 1280x720, 30.0 fps
  ✅ PAPAS_FRITAS.mp4: 97 frames, 1280x720, 30.0 fps
  ✅ FRICASÉ.mp4: 106 frames, 1280x720, 30.0 fps
  ✅ HAMBURGUESA.mp4: 115 frames, 1280x720, 30.0 fps
  ✅ SÁNDWICH.mp4: 79 frames, 1280x720, 30.0 fps
  ✅ SOPA_DE_MANI.mp4: 106 frames, 1280x720, 30.0 fps
  ✅ RESTAURANTE.mp4: 74 frames, 1280x720, 30.0 fps
  ✅ PESCADO.mp4: 92 frames, 1280x720, 30.0 fps
  ✅ PICANTE_DE_POLLO.mp4: 109 frames, 1280x720, 30.0 fps
  ✅ PACUMUTU.mp4: 85 frames, 1280x720, 30.0 fps
  ✅ PIQUE_MACHO.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ PLATOS_TÍPICOS.mp4: 127 frames, 1280x720, 30.0 fps
  ✅ CUADERNO.mp4: 80 frames, 1920x1080, 30.0 fps
  ✅ SELLO.mp4: 67 frames, 1920x1080, 30.0 fps
  ✅ PEGAMENTO.mp4: 76 frames, 1920x1080, 30.0 fps
  ✅ CARPETA.mp4: 77 frames, 1920x1080, 30.0 fps
  ✅ PERIÓDICO.mp4: 109 frames, 1920x1080, 30.0 fps
  ✅ BANDERA.mp4: 71 frames, 1920x1080, 30.0 fps
  ✅ ARCHIVADOR.mp4: 86 frames, 1920x1080, 30.0 fps
  ✅ CALCULADORA.mp4: 101 frames, 1920x1080, 30.0 fps
  ✅ FOTOCOPIA.mp4: 83 frames, 1920x1080, 30.0 fps
  ✅ MOCHILA.mp4: 68 frames, 1920x1080, 30.0 fps
  ✅ CREATED.mp4: 12 frames, 1920x1080, 30.0 fps
  ✅ RADIO.mp4: 90 frames, 1920x1080, 30.0 fps
  ✅ CÁPSULA.mp4: 118 frames, 1280x720, 30.0 fps
  ✅ HERIDA.mp4: 121 frames, 1280x720, 30.0 fps
  ✅ TABLETA.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ CURAR.mp4: 105 frames, 1280x720, 30.0 fps
  ✅ ENFERMO.mp4: 107 frames, 1280x720, 30.0 fps
  ✅ FLEMA.mp4: 131 frames, 1280x720, 30.0 fps
  ✅ SÍNTOMA.mp4: 164 frames, 1280x720, 30.0 fps
  ✅ SANGRE.mp4: 124 frames, 1280x720, 30.0 fps
  ✅ DIARREA.mp4: 92 frames, 1280x720, 30.0 fps
  ✅ FIEBRE.mp4: 130 frames, 1280x720, 30.0 fps
  ✅ VÓMITO.mp4: 105 frames, 1280x720, 30.0 fps
  ✅ LATIDOS_DEL_CORAZÓN.mp4: 156 frames, 1280x720, 30.0 fps
  ✅ SALUD.mp4: 114 frames, 1280x720, 30.0 fps
  ✅ SARAMPIÓN.mp4: 104 frames, 1280x720, 30.0 fps
  ✅ MALESTAR.mp4: 122 frames, 1280x720, 30.0 fps
  ✅ ENFERMEDADES.mp4: 169 frames, 1280x720, 30.0 fps
  ✅ TUBERCULOSIS.mp4: 105 frames, 1280x720, 30.0 fps
  ✅ OPERACIÓN.mp4: 73 frames, 1280x720, 30.0 fps
  ✅ TIFOIDEA.mp4: 113 frames, 1280x720, 30.0 fps
  ✅ Tos.mp4: 87 frames, 1280x720, 30.0 fps
  ✅ VARICELA.mp4: 94 frames, 1280x720, 30.0 fps
  ✅ INYECCIÓN.mp4: 69 frames, 1280x720, 30.0 fps
  ✅ SANO.mp4: 77 frames, 1280x720, 30.0 fps
  ✅ NEUMONÍA.mp4: 93 frames, 1280x720, 30.0 fps
  ✅ RESFRÍO.mp4: 100 frames, 1280x720, 30.0 fps
  ✅ NUNCA_MÁS.mp4: 62 frames, 1440x1080, 30.0 fps
  ✅ DISTANCIA.mp4: 68 frames, 1440x1080, 30.0 fps
  ✅ CASI.mp4: 71 frames, 1440x1080, 30.0 fps
  ✅ ÚLTIMO.mp4: 71 frames, 1440x1080, 30.0 fps
  ✅ LIBRE.mp4: 70 frames, 1440x1080, 30.0 fps
  ✅ TAL_VEZ.mp4: 75 frames, 1440x1080, 30.0 fps
  ✅ URGENTE.mp4: 70 frames, 1440x1080, 30.0 fps
  ✅ JAMÁS.mp4: 66 frames, 1440x1080, 30.0 fps
  ✅ REPOSO.mp4: 77 frames, 1440x1080, 30.0 fps
  ✅ MOMENTO.mp4: 86 frames, 1440x1080, 30.0 fps
  ✅ DURANTE.mp4: 95 frames, 1440x1080, 30.0 fps
  ✅ SIEMPRE.mp4: 76 frames, 1440x1080, 30.0 fps
  ✅ OCUPADO.mp4: 60 frames, 1440x1080, 30.0 fps
  ✅ SUSPENDER.mp4: 64 frames, 1440x1080, 30.0 fps
  ✅ DESCANSO.mp4: 60 frames, 1440x1080, 30.0 fps
  ✅ MINUTO.mp4: 87 frames, 1440x1080, 30.0 fps
  ✅ SEGUNDO.mp4: 86 frames, 1440x1080, 30.0 fps
  ✅ HORA.mp4: 69 frames, 1440x1080, 30.0 fps
  ✅ CADA_DÍA.mp4: 97 frames, 1440x1080, 30.0 fps
  ✅ POSTERGAR(OPCIÓN_A).mp4: 78 frames, 1440x1080, 30.0 fps
  ✅ POSTERGAR(OPCIÓN_B).mp4: 80 frames, 1440x1080, 30.0 fps
  ✅ BEBIDAS.mp4: 58 frames, 1920x1080, 25.0 fps
  ✅ CHICHA.mp4: 67 frames, 1920x1080, 25.0 fps
  ✅ ALCOHOL.mp4: 81 frames, 1920x1080, 25.0 fps
  ✅ WHISKY.mp4: 56 frames, 1920x1080, 25.0 fps
  ✅ SIDRA.mp4: 54 frames, 1920x1080, 25.0 fps
  ✅ JUGO.mp4: 73 frames, 1920x1080, 25.0 fps
  ✅ AGUA.mp4: 51 frames, 1920x1080, 25.0 fps
  ✅ COCA_COLA.mp4: 48 frames, 1920x1080, 25.0 fps
  ✅ LIMONADA.mp4: 72 frames, 1920x1080, 25.0 fps
  ✅ MOCOCHINCHI.mp4: 69 frames, 1920x1080, 25.0 fps
  ✅ REFRESCO.mp4: 63 frames, 1920x1080, 25.0 fps
  ✅ API.mp4: 73 frames, 1920x1080, 25.0 fps
  ✅ CERVEZA.mp4: 54 frames, 1920x1080, 25.0 fps
  ✅ VINO.mp4: 60 frames, 1920x1080, 25.0 fps
  ✅ FANTA.mp4: 55 frames, 1920x1080, 25.0 fps
  ✅ SPRITE.mp4: 51 frames, 1920x1080, 25.0 fps
  ✅ CIEN_MIL_UNO.mp4: 89 frames, 1920x1080, 25.0 fps
  ✅ CIEN_MIL_TRESCIENTOS.mp4: 85 frames, 1920x1080, 25.0 fps
  ✅ CIENTO_CUARENTA_Y_OCHO_MIL.mp4: 97 frames, 1920x1080, 25.0 fps
  ✅ DOSCIENTOS_MIL.mp4: 71 frames, 1920x1080, 25.0 fps
  ✅ TRESCIENTOS_MIL.mp4: 75 frames, 1920x1080, 25.0 fps
  ✅ CUATROCIENTOS_MIL.mp4: 81 frames, 1920x1080, 25.0 fps
  ✅ QUINIENTOS_MIL.mp4: 85 frames, 1920x1080, 25.0 fps
  ✅ UN_MILLÓN.mp4: 78 frames, 1920x1080, 25.0 fps
  ✅ NOVECIENTOS_NOVENTA_Y_NUEVE_MIL_NOVECIENTOS_NOVENTA_Y_UNO.mp4: 186 frames, 1920x1080, 25.0 fps
  ✅ SETECIENTOS_OCHENTA_MIL.mp4: 102 frames, 1920x1080, 25.0 fps
  ✅ OCHOCIENTOS_TREINTA_MIL.mp4: 108 frames, 1920x1080, 25.0 fps
  ✅ NOVECIENTOS_NOVENTA_Y_SIETE_MIL.mp4: 116 frames, 1920x1080, 25.0 fps
  ✅ NOVECIENTOS_MIL_CUATROCIENTOS.mp4: 109 frames, 1920x1080, 25.0 fps
  ✅ NOVECIENTOS_CUARENTA_Y_TRES_MIL.mp4: 115 frames, 1920x1080, 25.0 fps
  ✅ NOVECIENTOS_OCHENTA_Y_OCHO_MIL.mp4: 108 frames, 1920x1080, 25.0 fps
  ✅ ALAS.mp4: 67 frames, 1920x1080, 25.0 fps
  ✅ CUERO.mp4: 55 frames, 1920x1080, 25.0 fps
  ✅ FEROZ.mp4: 57 frames, 1920x1080, 25.0 fps
  ✅ PATAS.mp4: 86 frames, 1920x1080, 25.0 fps
  ✅ DEVORAR.mp4: 74 frames, 1920x1080, 25.0 fps
  ✅ JAULA.mp4: 58 frames, 1920x1080, 25.0 fps
  ✅ ARAÑAR.mp4: 56 frames, 1920x1080, 25.0 fps
  ✅ PLUMAS.mp4: 68 frames, 1920x1080, 25.0 fps
  ✅ CAZAR.mp4: 52 frames, 1920x1080, 25.0 fps
  ✅ ESCAMAS.mp4: 67 frames, 1920x1080, 25.0 fps
  ✅ SELVA.mp4: 80 frames, 1920x1080, 25.0 fps
  ✅ PICOTEAR.mp4: 75 frames, 1920x1080, 25.0 fps
  ✅ PESCAR.mp4: 90 frames, 1920x1080, 25.0 fps
  ✅ MORDER.mp4: 65 frames, 1920x1080, 25.0 fps
  ✅ RUGIR.mp4: 91 frames, 1920x1080, 25.0 fps
  ✅ VELOZ.mp4: 51 frames, 1920x1080, 25.0 fps
  ✅ TREPAR.mp4: 81 frames, 1920x1080, 25.0 fps
  ✅ ARITMÉTICA.mp4: 84 frames, 1920x1080, 25.0 fps
  ✅ LISTO.mp4: 57 frames, 1920x1080, 25.0 fps
  ✅ MATERIAL.mp4: 56 frames, 1920x1080, 25.0 fps
  ✅ VALOR.mp4: 78 frames, 1920x1080, 25.0 fps
  ✅ TÍTULO.mp4: 78 frames, 1920x1080, 25.0 fps
  ✅ CAJA.mp4: 56 frames, 1920x1080, 25.0 fps
  ✅ ÁLGEBRA.mp4: 83 frames, 1920x1080, 25.0 fps
  ✅ CONTENIDO.mp4: 78 frames, 1920x1080, 25.0 fps
  ✅ ESTUDIANTE.mp4: 71 frames, 1920x1080, 25.0 fps
  ✅ METRO.mp4: 61 frames, 1920x1080, 25.0 fps
  ✅ CENTÍMETRO.mp4: 75 frames, 1920x1080, 25.0 fps
  ✅ ALGUNOS.mp4: 73 frames, 1920x1080, 25.0 fps
  ✅ AMBOS.mp4: 60 frames, 1920x1080, 25.0 fps
  ✅ CENTAVOS.mp4: 67 frames, 1920x1080, 25.0 fps
  ✅ COMPAÑERA.mp4: 71 frames, 1920x1080, 25.0 fps
  ✅ CERTIFICADO.mp4: 61 frames, 1920x1080, 25.0 fps
  ✅ MONEDAS.mp4: 57 frames, 1920x1080, 25.0 fps
  ✅ PORCENTAJE.mp4: 62 frames, 1920x1080, 25.0 fps
  ✅ KILÓMETRO.mp4: 63 frames, 1920x1080, 25.0 fps
  ✅ MEDIDAS.mp4: 72 frames, 1920x1080, 25.0 fps
  ✅ RAZÓN.mp4: 78 frames, 1920x1080, 25.0 fps
  ✅ GRAMÁTICA.mp4: 54 frames, 1920x1080, 25.0 fps
  ✅ BACHILLER.mp4: 64 frames, 1920x1080, 25.0 fps
  ✅ CORREO.mp4: 66 frames, 1920x1080, 25.0 fps
  ✅ BILLETES.mp4: 88 frames, 1920x1080, 25.0 fps
  ✅ REVISTA.mp4: 73 frames, 1920x1080, 25.0 fps
  ✅ OBEDIENTE.mp4: 66 frames, 1920x1080, 25.0 fps
  ✅ DESOBEDIENTE.mp4: 74 frames, 1920x1080, 25.0 fps
  ✅ DOBLE.mp4: 63 frames, 1920x1080, 25.0 fps
  ✅ INTERCAMBIAR.mp4: 53 frames, 1920x1080, 25.0 fps
  ✅ CULPAR.mp4: 59 frames, 1920x1080, 25.0 fps
  ✅ TRIPLE.mp4: 68 frames, 1920x1080, 25.0 fps
  ✅ HUMILDE.mp4: 69 frames, 1920x1080, 25.0 fps
  ✅ SUPERVISAR.mp4: 82 frames, 1920x1080, 25.0 fps
